groserias,palabras_repetidas,caracteres_especiales,caracteres_especiales_repitidos,cantidad_numeros,palabras,tiempo_desde_ultimo_reporte_min,contiene_url,porcentaje_groserias,palabras_claves,cluster,distancia_centroide,nivel_riesgo,anomalia_if,score_anomalia_if,riesgo_if_0_1,nivel_riesgo_if,nivel_riesgo_final
5,0,6,0,2,10,223,1,50.0,1,1,5.761547738957197,medio,1,-0.1263622023559,0.7611346587327492,medio,medio
0,1,2,0,0,19,54,0,0.0,2,0,1.802008894334924,bajo,0,0.08805015850398279,0.16843313843105037,bajo,bajo
0,0,2,0,2,15,44,0,0.0,5,0,2.7397053752291245,bajo,0,0.07843355771947436,0.19501637216932083,bajo,bajo
0,1,0,0,2,17,127,0,0.0,3,0,1.2282322777514678,bajo,0,0.11684643944569811,0.08883138681215427,bajo,bajo
0,1,0,0,0,17,100,0,0.0,3,0,1.2282322777514678,bajo,0,0.11684643944569811,0.08883138681215427,bajo,bajo
0,1,1,0,2,9,112,0,0.0,5,0,2.393767499654349,bajo,0,0.12201108287743384,0.07455472850043338,bajo,bajo
1,3,0,2,3,5,109,1,20.0,1,0,10.140906960559478,alto,1,-0.09986831115543937,0.687897418443778,medio,alto
0,1,1,0,1,18,235,0,0.0,2,0,1.626773318748761,bajo,0,0.11232176636099123,0.10133897082185826,bajo,bajo
0,2,1,0,0,9,99,0,0.0,0,0,3.0448218902114568,bajo,0,0.10411222314729679,0.12403266592518751,bajo,bajo
0,1,0,0,0,7,63,0,0.0,2,0,1.2453867989525398,bajo,0,0.13549081472919106,0.03729261576703178,bajo,bajo
1,0,8,5,5,1,152,0,100.0,1,1,11.10900373329774,alto,1,-0.1396746718248838,0.7979344069449938,medio,alto
0,2,2,0,1,12,69,0,0.0,0,0,3.0172564112088422,bajo,0,0.09677630467029419,0.14431139433753945,bajo,bajo
0,0,1,0,1,5,40,0,0.0,5,0,2.9155235532561385,bajo,0,0.08887602230673858,0.16615019760855096,bajo,bajo
0,3,2,0,2,15,123,0,0.0,0,0,3.407073407761421,bajo,0,0.07392588612630785,0.20747695884247683,bajo,bajo
0,1,2,0,2,11,33,0,0.0,6,0,3.4016235803694808,bajo,0,0.08621121382183494,0.17351654549064627,bajo,bajo
0,3,0,0,0,18,209,0,0.0,1,0,2.7898801177580133,bajo,0,0.07620775130223734,0.2011691837054793,bajo,bajo
1,2,8,4,3,6,369,1,16.666667,1,0,9.933853577124038,alto,1,-0.1037294420240662,0.6985707682765074,medio,alto
0,0,2,0,1,3,168,0,0.0,1,0,2.800209269853902,bajo,0,0.10152202124708237,0.13119277832723641,bajo,bajo
0,2,2,0,2,13,79,0,0.0,2,0,1.1048178286555828,bajo,0,0.1282219944833185,0.05738586409119832,bajo,bajo
6,0,2,5,1,12,110,1,50.0,1,1,6.927380278515771,medio,1,-0.14258296262317727,0.8059738146112079,medio,medio
0,0,0,0,0,18,36,0,0.0,3,0,1.846753736120113,bajo,0,0.08397661938645118,0.17969364980402674,bajo,bajo
0,0,1,0,1,11,196,0,0.0,6,0,3.599033239524446,bajo,0,0.07497507890528599,0.20457666824031193,bajo,bajo
0,2,1,0,2,8,119,0,0.0,4,0,1.5592612460677195,bajo,0,0.12048117414837073,0.07878386541213932,bajo,bajo
0,0,0,0,0,5,164,0,0.0,3,0,1.7730923913354877,bajo,0,0.11158377654515333,0.10337900099577221,bajo,bajo
0,1,2,0,2,12,74,0,0.0,3,0,0.4318708399926868,bajo,0,0.13805919081382478,0.03019283661267726,bajo,bajo
2,0,11,1,2,9,25,1,22.222222,2,1,9.31420042588612,medio,1,-0.11630715377728706,0.7333394208306493,medio,medio
0,2,0,0,1,10,29,0,0.0,5,0,2.42684942554294,bajo,0,0.1067155150253501,0.11683636881002453,bajo,bajo
0,0,2,0,0,7,96,0,0.0,3,0,1.512937424169961,bajo,0,0.12477471383244654,0.06691520500458749,bajo,bajo
0,2,1,0,1,17,44,0,0.0,6,0,3.6296258460494086,bajo,0,0.06723360254803051,0.22597648300809697,bajo,bajo
0,2,0,0,2,10,37,0,0.0,2,0,1.079407564525058,bajo,0,0.12850162143216992,0.05661288945001208,bajo,bajo
0,1,0,0,0,8,56,0,0.0,3,0,0.7719340025266096,bajo,0,0.1417171168497232,0.020081207255426826,bajo,bajo
0,0,1,0,0,9,94,0,0.0,3,0,1.3227501515108806,bajo,0,0.13331718582552343,0.04330119265415174,bajo,bajo
0,1,0,0,1,19,102,0,0.0,0,0,3.3522960956930232,bajo,0,0.06188240215229396,0.24076884198065068,bajo,bajo
0,2,2,0,1,12,18,0,0.0,2,0,1.0579292922593504,bajo,0,0.12741563984744486,0.05961487559346405,bajo,bajo
0,1,0,0,1,9,84,0,0.0,3,0,0.6113116071382358,bajo,0,0.14181735145811353,0.01980412805839952,bajo,bajo
0,1,0,0,2,15,40,0,0.0,4,0,1.521277349952532,bajo,0,0.12238839302582938,0.07351172753872372,bajo,bajo
0,0,1,0,0,7,65,0,0.0,1,0,2.4095306480314025,bajo,0,0.1259884112873773,0.06356017302863778,bajo,bajo
0,1,1,0,1,13,22,0,0.0,5,0,2.3770512458267232,bajo,0,0.12305476144925381,0.07166968085792245,bajo,bajo
0,2,0,0,1,15,29,0,0.0,2,0,1.2931206153442356,bajo,0,0.12095534016069504,0.07747312513927013,bajo,bajo
4,4,10,2,2,14,284,1,28.571429,2,1,6.82925025352636,medio,1,-0.13886476497876987,0.7956955760442503,medio,medio
0,2,0,0,1,17,84,0,0.0,3,0,1.337620128872049,bajo,0,0.11328260656731459,0.09868291382602574,bajo,bajo
0,0,0,0,1,7,159,0,0.0,1,0,2.413694949710623,bajo,0,0.11164704851335044,0.10320409787175217,bajo,bajo
0,4,1,0,0,19,148,0,0.0,1,0,3.461828750569041,bajo,0,0.04400900356697751,0.29017639699282716,bajo,bajo
0,1,0,0,0,19,209,0,0.0,0,0,3.3522960956930232,bajo,0,0.06188240215229396,0.24076884198065068,bajo,bajo
0,1,1,0,1,9,6,0,0.0,6,0,3.429089974638773,bajo,0,0.09749774942836142,0.1423170997772572,bajo,bajo
4,0,0,1,4,4,241,0,100.0,2,1,8.698984801985644,medio,1,-0.11225869768376973,0.7221482466283817,medio,medio
9,4,14,0,2,11,243,0,81.818182,1,1,12.708136848611,alto,1,-0.17610012401038921,0.8986255275568995,alto,alto
0,0,0,0,1,10,213,0,0.0,0,0,3.203922739645473,bajo,0,0.0954165589971569,0.14807014837793173,bajo,bajo
0,0,1,0,1,7,44,0,0.0,5,0,2.7661221602108528,bajo,0,0.104543823823819,0.12283958929419457,bajo,bajo
0,0,2,0,1,18,17,0,0.0,6,0,3.848312579183209,bajo,0,0.017363141846256647,0.36383373040533856,bajo,bajo
0,0,1,0,2,4,165,0,0.0,0,0,3.508018030571125,bajo,0,0.10005526068154597,0.1352473543489991,bajo,bajo
0,2,2,0,2,14,73,0,0.0,5,0,2.475359568445906,bajo,0,0.10118735036363524,0.13211791128423722,bajo,bajo
0,3,1,0,1,19,43,0,0.0,6,0,4.027935604099022,bajo,0,0.03133212182743628,0.32521918580210213,bajo,bajo
0,0,0,0,0,11,111,0,0.0,4,0,1.7728254005091275,bajo,0,0.11093535204977051,0.1051714451565145,bajo,bajo
0,1,0,0,2,8,233,0,0.0,1,0,2.0314513458818717,bajo,0,0.13344695843433524,0.0429424613653967,bajo,bajo
0,1,0,0,2,15,163,0,0.0,5,0,2.4730477732302933,bajo,0,0.1046273518923268,0.12260869209687862,bajo,bajo
0,0,2,0,0,6,27,0,0.0,1,0,2.490756205308382,bajo,0,0.11529396980000539,0.09312288901629087,bajo,bajo
0,4,2,0,1,18,95,0,0.0,2,0,2.921068029892436,bajo,0,0.06342971465936753,0.2364915956892223,bajo,bajo
0,3,2,0,0,15,197,0,0.0,0,0,3.407073407761421,bajo,0,0.07392588612630785,0.20747695884247683,bajo,bajo
0,1,2,0,1,11,174,0,0.0,5,0,2.354253123765366,bajo,0,0.11466626854042627,0.09485804779797584,bajo,bajo
9,8,7,0,2,12,292,1,75.0,2,1,12.83497064797261,alto,1,-0.18724054664704992,0.9294210722124021,alto,alto
0,1,0,0,0,12,143,0,0.0,1,0,1.929625892042424,bajo,0,0.1277041091429993,0.05881745799426509,bajo,bajo
0,1,1,0,1,10,108,0,0.0,3,0,0.4607964397796477,bajo,0,0.14835665161673767,0.0017274969808726292,bajo,bajo
0,0,1,0,0,11,178,0,0.0,4,0,1.767151531203369,bajo,0,0.1226290399860619,0.07284650554026345,bajo,bajo
0,0,0,0,0,8,146,0,0.0,6,0,3.660187849361691,bajo,0,0.06023653073317742,0.24531853533050832,bajo,bajo
0,0,2,0,0,10,80,0,0.0,3,0,1.2737499675170088,bajo,0,0.1274520326539853,0.0595142747154267,bajo,bajo
0,1,2,0,1,8,224,0,0.0,6,0,3.463364325259888,bajo,0,0.08298123960168097,0.18244518478710742,bajo,bajo
0,0,2,0,0,8,131,0,0.0,5,0,2.7133758837419184,bajo,0,0.09895587749662449,0.1382863866253281,bajo,bajo
0,0,0,0,0,17,32,0,0.0,0,0,3.397242517742644,bajo,0,0.06292911369020537,0.2378754102897285,bajo,bajo
0,2,2,0,1,8,135,0,0.0,0,0,3.0833706780770958,bajo,0,0.08593300285686589,0.17428560591813497,bajo,bajo
0,0,1,0,1,8,77,0,0.0,6,0,3.657443058498522,bajo,0,0.07228047984023256,0.21202536642196385,bajo,bajo
0,2,1,0,0,10,51,0,0.0,6,0,3.449354719301693,bajo,0,0.08543389281067715,0.17566529915031404,bajo,bajo
0,0,2,0,0,3,89,0,0.0,0,0,3.5981815179391607,bajo,0,0.08047513638205539,0.189372822645056,bajo,bajo
0,0,2,0,2,5,177,0,0.0,4,0,2.1708641708938186,bajo,0,0.108593132097342,0.11164605940504913,bajo,bajo
0,1,1,0,1,14,195,0,0.0,2,0,1.052710927111279,bajo,0,0.1420478702480492,0.019166903428695103,bajo,bajo
0,1,0,0,1,18,31,0,0.0,0,0,3.2636020990018517,bajo,0,0.07903575674315771,0.19335170938854684,bajo,bajo
0,0,1,0,0,8,73,0,0.0,3,0,1.4042251196146849,bajo,0,0.13724978517705133,0.032430282017095406,bajo,bajo
2,1,10,3,3,3,190,0,66.666667,1,1,7.257143466530128,medio,1,-0.11119095661633482,0.7191966828686283,medio,medio
1,4,13,3,3,9,245,1,11.111111,3,0,9.853161599228647,alto,1,-0.13987655898209794,0.7984924849612535,medio,alto
0,2,0,0,0,8,203,0,0.0,4,0,1.5656886663524765,bajo,0,0.11242285735049257,0.10105952432480951,bajo,bajo
0,1,1,0,2,13,89,0,0.0,3,0,0.5233223647532526,bajo,0,0.14564332170062227,0.009227972979141309,bajo,bajo
0,0,0,0,0,18,2,0,0.0,5,0,2.964288395164856,bajo,0,0.052471158075674706,0.26678440680057175,bajo,bajo
0,3,0,0,2,19,26,0,0.0,3,0,2.1998429620366875,bajo,0,0.06993575354178827,0.21850690897951947,bajo,bajo
0,0,1,0,0,16,48,0,0.0,6,0,3.7235152520955617,bajo,0,0.053331201979405884,0.264406981696798,bajo,bajo
2,5,0,3,5,7,166,1,28.571429,2,1,8.315170148865905,medio,1,-0.1193160048420302,0.7416568079126378,medio,medio
0,2,2,0,2,9,175,0,0.0,2,0,1.1403388319400054,bajo,0,0.12133499677802528,0.07642363781782185,bajo,bajo
0,1,0,0,2,14,107,0,0.0,6,0,3.446925922932825,bajo,0,0.07798663525746602,0.19625180291420416,bajo,bajo
0,2,0,0,1,12,106,0,0.0,6,0,3.4464849103785835,bajo,0,0.07639937542782443,0.20063947585605088,bajo,bajo
0,0,0,0,1,16,81,0,0.0,5,0,2.8028763774518324,bajo,0,0.07117672934120867,0.21507647129381743,bajo,bajo
0,0,0,0,1,7,109,0,0.0,0,0,3.306306336581928,bajo,0,0.09338566129253084,0.15368417245882748,bajo,bajo
0,2,0,0,1,9,158,0,0.0,4,0,1.4930508285754298,bajo,0,0.11757832876017821,0.08680822029486379,bajo,bajo
0,0,2,0,2,18,78,0,0.0,3,0,1.845120095684175,bajo,0,0.07816485670764778,0.19575914416985998,bajo,bajo
0,1,0,0,2,15,51,0,0.0,6,0,3.4848960530331485,bajo,0,0.07525589880264832,0.20380039592359417,bajo,bajo
8,0,13,1,0,14,269,1,57.142857,0,1,10.378148358576942,alto,1,-0.18882963962691357,0.9338138125436438,alto,alto
0,0,1,0,0,16,189,0,0.0,4,0,2.008569169239849,bajo,0,0.1023994594906556,0.1287672699337322,bajo,bajo
0,0,2,0,1,15,100,0,0.0,6,0,3.678929294621747,bajo,0,0.043428522344118425,0.29178102511181886,bajo,bajo
2,3,11,2,5,6,185,1,33.333333,3,1,7.807126211926658,medio,1,-0.11756763556230576,0.7368237790425408,medio,medio
0,1,1,0,1,5,85,0,0.0,3,0,1.3144275609556415,bajo,0,0.13413737719253382,0.04103393218364617,bajo,bajo
0,1,1,0,0,16,181,0,0.0,1,0,2.143451728091534,bajo,0,0.12543970135099464,0.06507697556835326,bajo,bajo
0,0,2,0,0,6,151,0,0.0,6,0,3.752065504153125,bajo,0,0.05277615328916013,0.2659413064961276,bajo,bajo
0,2,1,0,2,8,26,0,0.0,4,0,1.5592612460677195,bajo,0,0.12048117414837073,0.07878386541213932,bajo,bajo
0,0,1,0,0,17,66,0,0.0,1,0,2.532870521135891,bajo,0,0.09825381609316675,0.14022709964908178,bajo,bajo
0,3,2,0,1,13,218,0,0.0,2,0,1.7827002118633226,bajo,0,0.11188711650504857,0.10254047631987608,bajo,bajo
0,0,1,0,2,12,28,0,0.0,2,0,1.4901471682499663,bajo,0,0.1330665484129861,0.04399403132660328,bajo,bajo
0,3,2,0,1,19,108,0,0.0,2,0,2.3420731728914004,bajo,0,0.07354695206754636,0.20852444879045048,bajo,bajo
0,4,2,0,0,18,230,0,0.0,3,0,2.807242339259013,bajo,0,0.06063457936310995,0.24421820684585907,bajo,bajo
0,2,1,0,0,18,55,0,0.0,5,0,2.7661420707458526,bajo,0,0.08666064688989761,0.17227417466068895,bajo,bajo
0,3,2,0,2,18,158,0,0.0,5,0,3.102095056327638,bajo,0,0.05969192117909922,0.24682400315605,bajo,bajo
0,3,2,0,0,13,159,0,0.0,0,0,3.34105401167626,bajo,0,0.07720682817074687,0.19840742884914045,bajo,bajo
0,0,0,0,2,3,125,0,0.0,3,0,2.07756845444939,bajo,0,0.0855924847635432,0.1752269023564242,bajo,bajo
0,1,2,0,0,14,56,0,0.0,1,0,2.00028449242518,bajo,0,0.12593449632175086,0.06370921052799491,bajo,bajo
0,1,1,0,0,16,127,0,0.0,0,0,3.1145021418714456,bajo,0,0.10397298486594675,0.12441756323572221,bajo,bajo
0,0,0,0,2,5,74,0,0.0,0,0,3.4322743736047028,bajo,0,0.08461989128220926,0.17791544900882014,bajo,bajo
0,0,0,0,0,16,95,0,0.0,2,0,1.769643620442639,bajo,0,0.09865693583109741,0.13911275306674425,bajo,bajo
0,2,2,0,1,9,176,0,0.0,5,0,2.454557005965531,bajo,0,0.09365142618410865,0.15294951679509025,bajo,bajo
0,0,1,0,0,4,98,0,0.0,2,0,2.0788382907892635,bajo,0,0.12470073905485263,0.06711969397606307,bajo,bajo
0,2,0,0,1,8,191,0,0.0,3,0,0.9362452591654976,bajo,0,0.12200871437839039,0.07456127575814862,bajo,bajo
0,1,0,0,0,8,124,0,0.0,6,0,3.464234929080142,bajo,0,0.08423034648520422,0.17899227029134585,bajo,bajo
0,0,0,0,1,11,198,0,0.0,3,0,1.2522316423312514,bajo,0,0.12096297087838181,0.07745203149543443,bajo,bajo
0,1,0,0,2,4,11,0,0.0,1,0,2.413397219574257,bajo,0,0.10849177733484067,0.11192623505156243,bajo,bajo
0,4,2,0,1,17,181,0,0.0,2,0,2.8331510814378924,bajo,0,0.06723955179592128,0.225960037462442,bajo,bajo
0,0,1,0,2,10,236,0,0.0,3,0,1.268221119391118,bajo,0,0.13541441351173034,0.03750381216242739,bajo,bajo
0,1,1,0,1,4,104,0,0.0,4,0,1.9617120382969124,bajo,0,0.11179781430046787,0.10278733500007997,bajo,bajo
0,3,2,0,1,12,128,0,0.0,3,0,1.5571072905716568,bajo,0,0.10644499058621448,0.1175841813228452,bajo,bajo
0,0,2,0,0,19,81,0,0.0,1,0,2.7426576684879014,bajo,0,0.054946478883188765,0.2599418609698919,bajo,bajo
0,0,1,0,1,19,32,0,0.0,1,0,2.74009432582814,bajo,0,0.06708525013632477,0.22638657457000966,bajo,bajo
0,0,1,0,2,8,134,0,0.0,5,0,2.710784852103227,bajo,0,0.10779176438580512,0.11386128551908364,bajo,bajo
0,0,2,0,0,14,54,0,0.0,5,0,2.691241973661909,bajo,0,0.08829663356300355,0.1677518057802079,bajo,bajo
0,3,0,0,0,17,76,0,0.0,1,0,2.6976911769983034,bajo,0,0.08259532537145081,0.18351197006966372,bajo,bajo
0,1,0,0,1,8,181,0,0.0,1,0,2.0314513458818717,bajo,0,0.13344695843433524,0.0429424613653967,bajo,bajo
0,1,0,0,2,15,216,0,0.0,0,0,3.0620433877291204,bajo,0,0.10312626683856219,0.12675815153056236,bajo,bajo
0,0,0,0,2,19,133,0,0.0,3,0,1.999322338809576,bajo,0,0.06863900243758364,0.22209152671253002,bajo,bajo
0,0,1,0,0,15,39,0,0.0,1,0,2.376202329258288,bajo,0,0.11186271365156286,0.10260793329065272,bajo,bajo
0,0,0,0,1,10,15,0,0.0,2,0,1.5101321326482864,bajo,0,0.12323181634413072,0.0711802468301941,bajo,bajo
0,1,1,0,2,18,152,0,0.0,2,0,1.626773318748761,bajo,0,0.11232176636099123,0.10133897082185826,bajo,bajo
1,2,14,1,1,2,201,1,50.0,2,1,8.408010268137646,medio,1,-0.13757151373083543,0.7921206329872886,medio,medio
0,0,0,0,0,15,199,0,0.0,0,0,3.282097066981976,bajo,0,0.07809424201853371,0.19595434482632257,bajo,bajo
1,1,2,3,1,4,212,1,25.0,0,1,10.240192905868152,alto,1,-0.11032939044442924,0.7168150497487791,medio,alto
0,4,1,0,0,16,121,0,0.0,3,0,2.633565202689496,bajo,0,0.08025119873848069,0.1899918549679464,bajo,bajo
0,0,1,0,1,5,234,0,0.0,5,0,2.9155235532561385,bajo,0,0.08887602230673858,0.16615019760855096,bajo,bajo
0,3,1,0,0,16,178,0,0.0,4,0,2.208250291697073,bajo,0,0.10844150365455052,0.11206520692155925,bajo,bajo
0,1,2,0,0,3,71,0,0.0,2,0,1.8884482846301112,bajo,0,0.11211638089473841,0.1019067192371442,bajo,bajo
0,1,2,0,2,19,223,0,0.0,6,0,3.741690622022758,bajo,0,0.03265338759172076,0.32156680203060045,bajo,bajo
0,1,1,0,0,3,23,0,0.0,1,0,2.5359547184718703,bajo,0,0.10885764151543481,0.11091487425504662,bajo,bajo
0,0,1,0,0,3,31,0,0.0,0,0,3.596228032808688,bajo,0,0.08703262009928953,0.17124592663509045,bajo,bajo
0,1,2,0,1,16,113,0,0.0,0,0,3.1167575721896856,bajo,0,0.09623726878401712,0.1458014548359749,bajo,bajo
0,1,1,0,0,11,201,0,0.0,6,0,3.3995571491660157,bajo,0,0.09902103591037903,0.13810626878726184,bajo,bajo
0,3,2,0,2,17,107,0,0.0,0,0,3.518130863561177,bajo,0,0.06802635479478669,0.22378507268086295,bajo,bajo
0,1,0,0,2,12,229,0,0.0,2,0,0.9190062571839592,bajo,0,0.13684334616226101,0.03355380409861183,bajo,bajo
0,1,2,0,0,16,98,0,0.0,0,0,3.1167575721896856,bajo,0,0.09623726878401712,0.1458014548359749,bajo,bajo
0,1,2,0,0,3,186,0,0.0,3,0,1.7071051636589782,bajo,0,0.10688240609253791,0.11637503071901946,bajo,bajo
0,3,0,0,2,17,17,0,0.0,1,0,2.6976911769983034,bajo,0,0.08259532537145081,0.18351197006966372,bajo,bajo
0,2,1,0,0,12,59,0,0.0,5,0,2.414464259260142,bajo,0,0.12277839383391026,0.07243364570173724,bajo,bajo
0,0,0,0,0,8,185,0,0.0,5,0,2.714487038253868,bajo,0,0.09623148403041504,0.14581744566896965,bajo,bajo
0,3,2,0,0,13,228,0,0.0,0,0,3.34105401167626,bajo,0,0.07720682817074687,0.19840742884914045,bajo,bajo
0,1,1,0,1,9,203,0,0.0,3,0,0.5946566358546714,bajo,0,0.14744614801358824,0.004244408168560648,bajo,bajo
0,0,0,0,2,3,65,0,0.0,3,0,2.07756845444939,bajo,0,0.0855924847635432,0.1752269023564242,bajo,bajo
0,0,0,0,0,19,62,0,0.0,3,0,1.999322338809576,bajo,0,0.06863900243758364,0.22209152671253002,bajo,bajo
0,2,1,0,1,11,10,0,0.0,0,0,3.011523053105935,bajo,0,0.11143971774561917,0.10377722369689966,bajo,bajo
0,1,1,0,0,4,62,0,0.0,0,0,3.303049962391737,bajo,0,0.09996347110038217,0.1355010889008946,bajo,bajo
0,1,2,0,0,7,2,0,0.0,0,0,3.0870016113033905,bajo,0,0.1100335082932003,0.10766441787250014,bajo,bajo
0,2,2,0,2,10,100,0,0.0,2,0,1.0766101875692515,bajo,0,0.12829514637322464,0.0571836498336507,bajo,bajo
0,4,0,0,1,17,40,0,0.0,5,0,3.571729789406373,bajo,0,0.03782959840189082,0.30725816793746263,bajo,bajo
0,2,1,0,0,9,204,0,0.0,2,0,1.1341598121739178,bajo,0,0.1330997017134815,0.043902385436749514,bajo,bajo
0,1,0,0,2,17,196,0,0.0,1,0,2.2448757191744653,bajo,0,0.10787223627570164,0.11363883653670251,bajo,bajo
0,0,2,0,0,4,32,0,0.0,2,0,2.0822158416772134,bajo,0,0.11795462633066639,0.08576801840902228,bajo,bajo
6,1,3,6,1,7,308,0,85.714286,3,1,8.190316631013525,medio,1,-0.13272728693056468,0.7787297045086689,medio,medio
0,3,1,0,2,14,120,0,0.0,1,0,2.4950259658913687,bajo,0,0.10889004020945858,0.11082531432889933,bajo,bajo
0,1,1,0,0,7,41,0,0.0,3,0,0.9374828151054576,bajo,0,0.14391687175640633,0.014000410083783216,bajo,bajo
0,0,0,0,0,10,167,0,0.0,3,0,1.2761152667865074,bajo,0,0.12422509282789318,0.06843452601612844,bajo,bajo
0,4,0,0,1,16,138,0,0.0,0,0,3.948721538772348,bajo,0,0.03162201535316578,0.32441783119392364,bajo,bajo
0,0,1,0,2,6,1,0,0.0,1,0,2.487933339581728,bajo,0,0.1227721581575047,0.07245088302364754,bajo,bajo
0,0,1,0,2,4,208,0,0.0,0,0,3.508018030571125,bajo,0,0.10005526068154597,0.1352473543489991,bajo,bajo
6,1,4,1,3,9,132,1,66.666667,2,1,6.364213850366471,medio,1,-0.12891350415843061,0.7681872393351172,medio,medio
0,3,2,0,2,16,169,0,0.0,2,0,1.9918902058488728,bajo,0,0.10542795063116045,0.12039559165922047,bajo,bajo
0,3,1,0,0,15,232,0,0.0,3,0,1.7197221538095486,bajo,0,0.11814777002408805,0.08523411000808585,bajo,bajo
1,1,4,5,3,1,176,0,100.0,0,1,11.006618821140997,alto,1,-0.14232308635421698,0.8052554369062781,medio,alto
0,0,2,0,0,3,71,0,0.0,1,0,2.800209269853902,bajo,0,0.10152202124708237,0.13119277832723641,bajo,bajo
0,0,0,0,0,13,47,0,0.0,3,0,1.3000011971775014,bajo,0,0.11571665089324379,0.0919544688489065,bajo,bajo
0,1,2,0,0,15,43,0,0.0,3,0,0.8564039738743949,bajo,0,0.1258349521530993,0.06398438113784373,bajo,bajo
0,2,1,0,1,8,157,0,0.0,2,0,1.2282095516585083,bajo,0,0.1284013152547508,0.056890166485783454,bajo,bajo
0,4,1,0,1,19,49,0,0.0,5,0,3.718850919258976,bajo,0,0.02944411888602627,0.3304382049352344,bajo,bajo
0,0,1,0,0,6,15,0,0.0,6,0,3.7501921784591135,bajo,0,0.06281534109951892,0.23818991262158143,bajo,bajo
0,1,0,0,2,19,152,0,0.0,2,0,1.8036815821087135,bajo,0,0.08783015322705451,0.16904130048657198,bajo,bajo
0,1,0,0,0,5,108,0,0.0,3,0,1.3220458310723329,bajo,0,0.1246837576532368,0.06716663577789851,bajo,bajo
0,1,2,0,1,19,14,0,0.0,1,0,2.475099924802921,bajo,0,0.08306552007881246,0.18221220770161078,bajo,bajo
0,3,1,0,2,18,142,0,0.0,5,0,3.09982895760596,bajo,0,0.07856944076717881,0.1946407497535484,bajo,bajo
7,0,1,6,0,12,151,0,58.333333,1,1,8.86849887526372,medio,1,-0.13557310820883328,0.7865964272637015,medio,medio
0,4,0,0,0,19,197,0,0.0,0,0,4.136433481368409,bajo,0,0.010971169005592252,0.3815031035944372,bajo,bajo
0,0,0,0,2,19,70,0,0.0,2,0,2.156227886470782,bajo,0,0.0671143355783782,0.22630617348839954,bajo,bajo
0,2,1,0,2,12,212,0,0.0,0,0,3.0149265461866466,bajo,0,0.10918910724004144,0.10999860134002268,bajo,bajo
0,2,0,0,2,16,1,0,0.0,4,0,1.7143678445344948,bajo,0,0.10861002025781197,0.11159937535033557,bajo,bajo
0,2,1,0,2,11,193,0,0.0,1,0,1.9908623303295625,bajo,0,0.13181712569329657,0.04744781889038746,bajo,bajo
0,2,1,0,0,15,122,0,0.0,4,0,1.604640922473243,bajo,0,0.12545721032965423,0.0650285753817742,bajo,bajo
7,3,6,0,5,11,301,0,63.636364,2,1,8.348392094055876,medio,1,-0.10345537331418109,0.6978131583123963,medio,medio
0,1,1,0,0,11,22,0,0.0,4,0,1.3140673823964844,bajo,0,0.13896266265427443,0.027695363373556423,bajo,bajo
0,1,0,0,0,8,160,0,0.0,4,0,1.4733322500004802,bajo,0,0.13177031279140033,0.047577224107569704,bajo,bajo
0,1,0,0,2,8,174,0,0.0,5,0,2.443847055789742,bajo,0,0.11244942167865507,0.1009860923751562,bajo,bajo
0,0,0,0,0,5,88,0,0.0,0,0,3.4322743736047028,bajo,0,0.08461989128220926,0.17791544900882014,bajo,bajo
7,6,1,3,4,8,90,1,87.5,3,1,9.367121743944413,medio,1,-0.16628023178793405,0.8714803339397671,alto,alto
0,1,0,0,2,19,1,0,0.0,0,0,3.3522960956930232,bajo,0,0.06188240215229396,0.24076884198065068,bajo,bajo
0,1,2,0,0,13,206,0,0.0,0,0,2.9874020849264014,bajo,0,0.11255984941651198,0.10068083624230648,bajo,bajo
0,2,0,0,1,13,69,0,0.0,5,0,2.4394940198318653,bajo,0,0.10707402129245458,0.11584534754288138,bajo,bajo
0,0,0,0,2,6,144,0,0.0,6,0,3.7528691346530936,bajo,0,0.04792519951025198,0.27935083040669656,bajo,bajo
0,1,2,0,1,9,129,0,0.0,1,0,1.9744830090619745,bajo,0,0.13490589246305745,0.038909520291590685,bajo,bajo
0,2,1,0,0,19,179,0,0.0,5,0,2.8702495376081067,bajo,0,0.06817132184876512,0.22338433928591273,bajo,bajo
0,1,1,0,2,18,15,0,0.0,6,0,3.6605196470260535,bajo,0,0.05900099327070235,0.24873393978509215,bajo,bajo
0,2,1,0,1,9,59,0,0.0,3,0,0.7964230004332581,bajo,0,0.1332499133635795,0.04348715436973895,bajo,bajo
0,2,0,0,2,11,133,0,0.0,3,0,0.6728340942258195,bajo,0,0.13056911296955442,0.050897708792962716,bajo,bajo
0,1,1,0,0,4,222,0,0.0,4,0,1.9617120382969124,bajo,0,0.11179781430046787,0.10278733500007997,bajo,bajo
0,1,1,0,2,16,207,0,0.0,4,0,1.6242840450071512,bajo,0,0.1216927676491027,0.07543464941082502,bajo,bajo
0,1,0,0,2,14,54,0,0.0,0,0,3.018759269315113,bajo,0,0.10547788205630049,0.12025756588741959,bajo,bajo
0,1,2,0,0,19,187,0,0.0,3,0,1.6109646710374848,bajo,0,0.08489951043441729,0.17714249591994727,bajo,bajo
0,0,1,0,2,3,33,0,0.0,3,0,2.0727289539318186,bajo,0,0.10196476358253903,0.12996890273408174,bajo,bajo
0,2,0,0,1,18,231,0,0.0,6,0,3.7013730606050497,bajo,0,0.04063002725894532,0.299516923755381,bajo,bajo
