groserias,palabras_repetidas,caracteres_especiales,caracteres_especiales_repitidos,cantidad_numeros,palabras,tiempo_desde_ultimo_reporte_min,contiene_url,porcentaje_groserias,palabras_claves,cluster,distancia_centroide,nivel_riesgo,anomalia_if,score_anomalia_if,riesgo_if_0_1,nivel_riesgo_if,nivel_riesgo_final
0,1,2,0,0,19,54,0,0.0,2,0,1.802008894334924,bajo,0,0.0880501585039827,0.1684331384310503,bajo,bajo
0,0,2,0,2,15,44,0,0.0,5,0,2.7397053752291245,bajo,0,0.0784335577194743,0.1950163721693208,bajo,bajo
0,1,0,0,2,17,127,0,0.0,3,0,1.2282322777514678,bajo,0,0.1168464394456981,0.0888313868121542,bajo,bajo
0,1,0,0,0,17,100,0,0.0,3,0,1.2282322777514678,bajo,0,0.1168464394456981,0.0888313868121542,bajo,bajo
0,1,1,0,2,9,112,0,0.0,5,0,2.393767499654349,bajo,0,0.1220110828774338,0.0745547285004333,bajo,bajo
1,3,0,2,3,5,109,1,20.0,1,0,10.140906960559478,alto,1,-0.0998683111554393,0.687897418443778,medio,alto
0,1,1,0,1,18,235,0,0.0,2,0,1.626773318748761,bajo,0,0.1123217663609912,0.1013389708218582,bajo,bajo
0,2,1,0,0,9,99,0,0.0,0,0,3.0448218902114568,bajo,0,0.1041122231472967,0.1240326659251875,bajo,bajo
0,1,0,0,0,7,63,0,0.0,2,0,1.2453867989525398,bajo,0,0.135490814729191,0.0372926157670317,bajo,bajo
1,0,8,5,5,1,152,0,100.0,1,1,11.10900373329774,alto,1,-0.1396746718248838,0.7979344069449938,medio,alto
0,2,2,0,1,12,69,0,0.0,0,0,3.0172564112088422,bajo,0,0.0967763046702941,0.1443113943375394,bajo,bajo
0,0,1,0,1,5,40,0,0.0,5,0,2.9155235532561385,bajo,0,0.0888760223067385,0.1661501976085509,bajo,bajo
0,3,2,0,2,15,123,0,0.0,0,0,3.407073407761421,bajo,0,0.0739258861263078,0.2074769588424768,bajo,bajo
0,1,2,0,2,11,33,0,0.0,6,0,3.4016235803694808,bajo,0,0.0862112138218349,0.1735165454906462,bajo,bajo
0,3,0,0,0,18,209,0,0.0,1,0,2.7898801177580133,bajo,0,0.0762077513022373,0.2011691837054793,bajo,bajo
1,2,8,4,3,6,369,1,16.666667,1,0,9.933853577124038,alto,1,-0.1037294420240662,0.6985707682765074,medio,alto
0,0,2,0,1,3,168,0,0.0,1,0,2.800209269853902,bajo,0,0.1015220212470823,0.1311927783272364,bajo,bajo
0,2,2,0,2,13,79,0,0.0,2,0,1.1048178286555828,bajo,0,0.1282219944833185,0.0573858640911983,bajo,bajo
6,0,2,5,1,12,110,1,50.0,1,1,6.927380278515771,medio,1,-0.1425829626231772,0.8059738146112079,medio,medio
0,0,0,0,0,18,36,0,0.0,3,0,1.846753736120113,bajo,0,0.0839766193864511,0.1796936498040267,bajo,bajo
0,0,1,0,1,11,196,0,0.0,6,0,3.599033239524446,bajo,0,0.0749750789052859,0.2045766682403119,bajo,bajo
0,2,1,0,2,8,119,0,0.0,4,0,1.5592612460677195,bajo,0,0.1204811741483707,0.0787838654121393,bajo,bajo
0,0,0,0,0,5,164,0,0.0,3,0,1.7730923913354877,bajo,0,0.1115837765451533,0.1033790009957722,bajo,bajo
0,1,2,0,2,12,74,0,0.0,3,0,0.4318708399926868,bajo,0,0.1380591908138247,0.0301928366126772,bajo,bajo
2,0,11,1,2,9,25,1,22.222222,2,1,9.31420042588612,medio,1,-0.116307153777287,0.7333394208306493,medio,medio
0,2,0,0,1,10,29,0,0.0,5,0,2.42684942554294,bajo,0,0.1067155150253501,0.1168363688100245,bajo,bajo
0,0,2,0,0,7,96,0,0.0,3,0,1.512937424169961,bajo,0,0.1247747138324465,0.0669152050045874,bajo,bajo
0,2,1,0,1,17,44,0,0.0,6,0,3.6296258460494086,bajo,0,0.0672336025480305,0.2259764830080969,bajo,bajo
0,2,0,0,2,10,37,0,0.0,2,0,1.079407564525058,bajo,0,0.1285016214321699,0.056612889450012,bajo,bajo
0,1,0,0,0,8,56,0,0.0,3,0,0.7719340025266096,bajo,0,0.1417171168497232,0.0200812072554268,bajo,bajo
0,0,1,0,0,9,94,0,0.0,3,0,1.3227501515108806,bajo,0,0.1333171858255234,0.0433011926541517,bajo,bajo
0,1,0,0,1,19,102,0,0.0,0,0,3.3522960956930232,bajo,0,0.0618824021522939,0.2407688419806506,bajo,bajo
0,2,2,0,1,12,18,0,0.0,2,0,1.0579292922593504,bajo,0,0.1274156398474448,0.059614875593464,bajo,bajo
0,1,0,0,1,9,84,0,0.0,3,0,0.6113116071382358,bajo,0,0.1418173514581135,0.0198041280583995,bajo,bajo
0,1,0,0,2,15,40,0,0.0,4,0,1.521277349952532,bajo,0,0.1223883930258293,0.0735117275387237,bajo,bajo
0,0,1,0,0,7,65,0,0.0,1,0,2.4095306480314025,bajo,0,0.1259884112873773,0.0635601730286377,bajo,bajo
0,1,1,0,1,13,22,0,0.0,5,0,2.3770512458267232,bajo,0,0.1230547614492538,0.0716696808579224,bajo,bajo
0,2,0,0,1,15,29,0,0.0,2,0,1.2931206153442356,bajo,0,0.120955340160695,0.0774731251392701,bajo,bajo
4,4,10,2,2,14,284,1,28.571429,2,1,6.82925025352636,medio,1,-0.1388647649787698,0.7956955760442503,medio,medio
0,2,0,0,1,17,84,0,0.0,3,0,1.337620128872049,bajo,0,0.1132826065673145,0.0986829138260257,bajo,bajo
0,0,0,0,1,7,159,0,0.0,1,0,2.413694949710623,bajo,0,0.1116470485133504,0.1032040978717521,bajo,bajo
0,4,1,0,0,19,148,0,0.0,1,0,3.461828750569041,bajo,0,0.0440090035669775,0.2901763969928271,bajo,bajo
0,1,0,0,0,19,209,0,0.0,0,0,3.3522960956930232,bajo,0,0.0618824021522939,0.2407688419806506,bajo,bajo
0,1,1,0,1,9,6,0,0.0,6,0,3.429089974638773,bajo,0,0.0974977494283614,0.1423170997772572,bajo,bajo
4,0,0,1,4,4,241,0,100.0,2,1,8.698984801985644,medio,1,-0.1122586976837697,0.7221482466283817,medio,medio
9,4,14,0,2,11,243,0,81.818182,1,1,12.708136848611,alto,1,-0.1761001240103892,0.8986255275568995,alto,alto
0,0,0,0,1,10,213,0,0.0,0,0,3.203922739645473,bajo,0,0.0954165589971569,0.1480701483779317,bajo,bajo
0,0,1,0,1,7,44,0,0.0,5,0,2.7661221602108528,bajo,0,0.104543823823819,0.1228395892941945,bajo,bajo
0,0,2,0,1,18,17,0,0.0,6,0,3.848312579183209,bajo,0,0.0173631418462566,0.3638337304053385,bajo,bajo
0,0,1,0,2,4,165,0,0.0,0,0,3.508018030571125,bajo,0,0.1000552606815459,0.1352473543489991,bajo,bajo
0,2,2,0,2,14,73,0,0.0,5,0,2.475359568445906,bajo,0,0.1011873503636352,0.1321179112842372,bajo,bajo
0,3,1,0,1,19,43,0,0.0,6,0,4.027935604099022,bajo,0,0.0313321218274362,0.3252191858021021,bajo,bajo
0,0,0,0,0,11,111,0,0.0,4,0,1.7728254005091275,bajo,0,0.1109353520497705,0.1051714451565145,bajo,bajo
0,1,0,0,2,8,233,0,0.0,1,0,2.031451345881872,bajo,0,0.1334469584343352,0.0429424613653967,bajo,bajo
0,1,0,0,2,15,163,0,0.0,5,0,2.4730477732302933,bajo,0,0.1046273518923268,0.1226086920968786,bajo,bajo
0,0,2,0,0,6,27,0,0.0,1,0,2.490756205308382,bajo,0,0.1152939698000053,0.0931228890162908,bajo,bajo
0,4,2,0,1,18,95,0,0.0,2,0,2.921068029892436,bajo,0,0.0634297146593675,0.2364915956892223,bajo,bajo
0,3,2,0,0,15,197,0,0.0,0,0,3.407073407761421,bajo,0,0.0739258861263078,0.2074769588424768,bajo,bajo
0,1,2,0,1,11,174,0,0.0,5,0,2.354253123765366,bajo,0,0.1146662685404262,0.0948580477979758,bajo,bajo
9,8,7,0,2,12,292,1,75.0,2,1,12.83497064797261,alto,1,-0.1872405466470499,0.929421072212402,alto,alto
0,1,0,0,0,12,143,0,0.0,1,0,1.929625892042424,bajo,0,0.1277041091429993,0.058817457994265,bajo,bajo
0,1,1,0,1,10,108,0,0.0,3,0,0.4607964397796477,bajo,0,0.1483566516167376,0.0017274969808726,bajo,bajo
0,0,1,0,0,11,178,0,0.0,4,0,1.767151531203369,bajo,0,0.1226290399860619,0.0728465055402634,bajo,bajo
0,0,0,0,0,8,146,0,0.0,6,0,3.660187849361691,bajo,0,0.0602365307331774,0.2453185353305083,bajo,bajo
0,0,2,0,0,10,80,0,0.0,3,0,1.2737499675170088,bajo,0,0.1274520326539853,0.0595142747154267,bajo,bajo
0,1,2,0,1,8,224,0,0.0,6,0,3.463364325259888,bajo,0,0.0829812396016809,0.1824451847871074,bajo,bajo
0,0,2,0,0,8,131,0,0.0,5,0,2.7133758837419184,bajo,0,0.0989558774966244,0.1382863866253281,bajo,bajo
0,0,0,0,0,17,32,0,0.0,0,0,3.397242517742644,bajo,0,0.0629291136902053,0.2378754102897285,bajo,bajo
0,2,2,0,1,8,135,0,0.0,0,0,3.083370678077096,bajo,0,0.0859330028568658,0.1742856059181349,bajo,bajo
0,0,1,0,1,8,77,0,0.0,6,0,3.657443058498522,bajo,0,0.0722804798402325,0.2120253664219638,bajo,bajo
0,2,1,0,0,10,51,0,0.0,6,0,3.449354719301693,bajo,0,0.0854338928106771,0.175665299150314,bajo,bajo
0,0,2,0,0,3,89,0,0.0,0,0,3.5981815179391607,bajo,0,0.0804751363820553,0.189372822645056,bajo,bajo
0,0,2,0,2,5,177,0,0.0,4,0,2.1708641708938186,bajo,0,0.108593132097342,0.1116460594050491,bajo,bajo
0,1,1,0,1,14,195,0,0.0,2,0,1.052710927111279,bajo,0,0.1420478702480492,0.0191669034286951,bajo,bajo
0,1,0,0,1,18,31,0,0.0,0,0,3.263602099001852,bajo,0,0.0790357567431577,0.1933517093885468,bajo,bajo
0,0,1,0,0,8,73,0,0.0,3,0,1.4042251196146849,bajo,0,0.1372497851770513,0.0324302820170954,bajo,bajo
2,1,10,3,3,3,190,0,66.666667,1,1,7.257143466530128,medio,1,-0.1111909566163348,0.7191966828686283,medio,medio
1,4,13,3,3,9,245,1,11.111111,3,0,9.853161599228647,alto,1,-0.1398765589820979,0.7984924849612535,medio,alto
0,2,0,0,0,8,203,0,0.0,4,0,1.5656886663524765,bajo,0,0.1124228573504925,0.1010595243248095,bajo,bajo
0,1,1,0,2,13,89,0,0.0,3,0,0.5233223647532526,bajo,0,0.1456433217006222,0.0092279729791413,bajo,bajo
0,0,0,0,0,18,2,0,0.0,5,0,2.964288395164856,bajo,0,0.0524711580756747,0.2667844068005717,bajo,bajo
0,3,0,0,2,19,26,0,0.0,3,0,2.1998429620366875,bajo,0,0.0699357535417882,0.2185069089795194,bajo,bajo
0,0,1,0,0,16,48,0,0.0,6,0,3.7235152520955617,bajo,0,0.0533312019794058,0.264406981696798,bajo,bajo
2,5,0,3,5,7,166,1,28.571429,2,1,8.315170148865905,medio,1,-0.1193160048420302,0.7416568079126378,medio,medio
0,2,2,0,2,9,175,0,0.0,2,0,1.1403388319400054,bajo,0,0.1213349967780252,0.0764236378178218,bajo,bajo
0,1,0,0,2,14,107,0,0.0,6,0,3.446925922932825,bajo,0,0.077986635257466,0.1962518029142041,bajo,bajo
0,2,0,0,1,12,106,0,0.0,6,0,3.4464849103785835,bajo,0,0.0763993754278244,0.2006394758560508,bajo,bajo
0,0,0,0,1,16,81,0,0.0,5,0,2.8028763774518324,bajo,0,0.0711767293412086,0.2150764712938174,bajo,bajo
0,0,0,0,1,7,109,0,0.0,0,0,3.306306336581928,bajo,0,0.0933856612925308,0.1536841724588274,bajo,bajo
0,2,0,0,1,9,158,0,0.0,4,0,1.4930508285754298,bajo,0,0.1175783287601782,0.0868082202948637,bajo,bajo
0,0,2,0,2,18,78,0,0.0,3,0,1.845120095684175,bajo,0,0.0781648567076477,0.1957591441698599,bajo,bajo
0,1,0,0,2,15,51,0,0.0,6,0,3.4848960530331485,bajo,0,0.0752558988026483,0.2038003959235941,bajo,bajo
8,0,13,1,0,14,269,1,57.142857,0,1,10.378148358576942,alto,1,-0.1888296396269135,0.9338138125436438,alto,alto
0,0,1,0,0,16,189,0,0.0,4,0,2.008569169239849,bajo,0,0.1023994594906556,0.1287672699337322,bajo,bajo
0,0,2,0,1,15,100,0,0.0,6,0,3.678929294621747,bajo,0,0.0434285223441184,0.2917810251118188,bajo,bajo
2,3,11,2,5,6,185,1,33.333333,3,1,7.807126211926658,medio,1,-0.1175676355623057,0.7368237790425408,medio,medio
0,1,1,0,1,5,85,0,0.0,3,0,1.3144275609556415,bajo,0,0.1341373771925338,0.0410339321836461,bajo,bajo
0,1,1,0,0,16,181,0,0.0,1,0,2.143451728091534,bajo,0,0.1254397013509946,0.0650769755683532,bajo,bajo
0,0,2,0,0,6,151,0,0.0,6,0,3.752065504153125,bajo,0,0.0527761532891601,0.2659413064961276,bajo,bajo
0,2,1,0,2,8,26,0,0.0,4,0,1.5592612460677195,bajo,0,0.1204811741483707,0.0787838654121393,bajo,bajo
0,0,1,0,0,17,66,0,0.0,1,0,2.532870521135891,bajo,0,0.0982538160931667,0.1402270996490817,bajo,bajo
0,3,2,0,1,13,218,0,0.0,2,0,1.7827002118633226,bajo,0,0.1118871165050485,0.102540476319876,bajo,bajo
0,0,1,0,2,12,28,0,0.0,2,0,1.4901471682499663,bajo,0,0.1330665484129861,0.0439940313266032,bajo,bajo
0,3,2,0,1,19,108,0,0.0,2,0,2.3420731728914004,bajo,0,0.0735469520675463,0.2085244487904504,bajo,bajo
0,4,2,0,0,18,230,0,0.0,3,0,2.807242339259013,bajo,0,0.0606345793631099,0.244218206845859,bajo,bajo
0,2,1,0,0,18,55,0,0.0,5,0,2.7661420707458526,bajo,0,0.0866606468898976,0.1722741746606889,bajo,bajo
0,3,2,0,2,18,158,0,0.0,5,0,3.102095056327638,bajo,0,0.0596919211790992,0.24682400315605,bajo,bajo
0,3,2,0,0,13,159,0,0.0,0,0,3.34105401167626,bajo,0,0.0772068281707468,0.1984074288491404,bajo,bajo
0,0,0,0,2,3,125,0,0.0,3,0,2.07756845444939,bajo,0,0.0855924847635432,0.1752269023564242,bajo,bajo
0,1,2,0,0,14,56,0,0.0,1,0,2.00028449242518,bajo,0,0.1259344963217508,0.0637092105279949,bajo,bajo
0,1,1,0,0,16,127,0,0.0,0,0,3.1145021418714456,bajo,0,0.1039729848659467,0.1244175632357222,bajo,bajo
0,0,0,0,2,5,74,0,0.0,0,0,3.4322743736047028,bajo,0,0.0846198912822092,0.1779154490088201,bajo,bajo
0,0,0,0,0,16,95,0,0.0,2,0,1.769643620442639,bajo,0,0.0986569358310974,0.1391127530667442,bajo,bajo
0,2,2,0,1,9,176,0,0.0,5,0,2.454557005965531,bajo,0,0.0936514261841086,0.1529495167950902,bajo,bajo
0,0,1,0,0,4,98,0,0.0,2,0,2.0788382907892635,bajo,0,0.1247007390548526,0.067119693976063,bajo,bajo
0,2,0,0,1,8,191,0,0.0,3,0,0.9362452591654976,bajo,0,0.1220087143783903,0.0745612757581486,bajo,bajo
0,1,0,0,0,8,124,0,0.0,6,0,3.464234929080142,bajo,0,0.0842303464852042,0.1789922702913458,bajo,bajo
0,0,0,0,1,11,198,0,0.0,3,0,1.2522316423312514,bajo,0,0.1209629708783818,0.0774520314954344,bajo,bajo
0,1,0,0,2,4,11,0,0.0,1,0,2.413397219574257,bajo,0,0.1084917773348406,0.1119262350515624,bajo,bajo
0,4,2,0,1,17,181,0,0.0,2,0,2.8331510814378924,bajo,0,0.0672395517959212,0.225960037462442,bajo,bajo
0,0,1,0,2,10,236,0,0.0,3,0,1.268221119391118,bajo,0,0.1354144135117303,0.0375038121624273,bajo,bajo
0,1,1,0,1,4,104,0,0.0,4,0,1.9617120382969124,bajo,0,0.1117978143004678,0.1027873350000799,bajo,bajo
0,3,2,0,1,12,128,0,0.0,3,0,1.5571072905716568,bajo,0,0.1064449905862144,0.1175841813228452,bajo,bajo
0,0,2,0,0,19,81,0,0.0,1,0,2.7426576684879014,bajo,0,0.0549464788831887,0.2599418609698919,bajo,bajo
0,0,1,0,1,19,32,0,0.0,1,0,2.74009432582814,bajo,0,0.0670852501363247,0.2263865745700096,bajo,bajo
0,0,1,0,2,8,134,0,0.0,5,0,2.710784852103227,bajo,0,0.1077917643858051,0.1138612855190836,bajo,bajo
0,0,2,0,0,14,54,0,0.0,5,0,2.691241973661909,bajo,0,0.0882966335630035,0.1677518057802079,bajo,bajo
0,3,0,0,0,17,76,0,0.0,1,0,2.6976911769983034,bajo,0,0.0825953253714508,0.1835119700696637,bajo,bajo
0,1,0,0,1,8,181,0,0.0,1,0,2.031451345881872,bajo,0,0.1334469584343352,0.0429424613653967,bajo,bajo
0,1,0,0,2,15,216,0,0.0,0,0,3.0620433877291204,bajo,0,0.1031262668385621,0.1267581515305623,bajo,bajo
0,0,0,0,2,19,133,0,0.0,3,0,1.999322338809576,bajo,0,0.0686390024375836,0.22209152671253,bajo,bajo
0,0,1,0,0,15,39,0,0.0,1,0,2.376202329258288,bajo,0,0.1118627136515628,0.1026079332906527,bajo,bajo
0,0,0,0,1,10,15,0,0.0,2,0,1.5101321326482864,bajo,0,0.1232318163441307,0.0711802468301941,bajo,bajo
0,1,1,0,2,18,152,0,0.0,2,0,1.626773318748761,bajo,0,0.1123217663609912,0.1013389708218582,bajo,bajo
1,2,14,1,1,2,201,1,50.0,2,1,8.408010268137646,medio,1,-0.1375715137308354,0.7921206329872886,medio,medio
0,0,0,0,0,15,199,0,0.0,0,0,3.282097066981976,bajo,0,0.0780942420185337,0.1959543448263225,bajo,bajo
1,1,2,3,1,4,212,1,25.0,0,1,10.240192905868152,alto,1,-0.1103293904444292,0.7168150497487791,medio,alto
0,4,1,0,0,16,121,0,0.0,3,0,2.633565202689496,bajo,0,0.0802511987384806,0.1899918549679464,bajo,bajo
0,0,1,0,1,5,234,0,0.0,5,0,2.9155235532561385,bajo,0,0.0888760223067385,0.1661501976085509,bajo,bajo
0,3,1,0,0,16,178,0,0.0,4,0,2.208250291697073,bajo,0,0.1084415036545505,0.1120652069215592,bajo,bajo
0,1,2,0,0,3,71,0,0.0,2,0,1.8884482846301112,bajo,0,0.1121163808947384,0.1019067192371442,bajo,bajo
0,1,2,0,2,19,223,0,0.0,6,0,3.741690622022758,bajo,0,0.0326533875917207,0.3215668020306004,bajo,bajo
0,1,1,0,0,3,23,0,0.0,1,0,2.5359547184718703,bajo,0,0.1088576415154348,0.1109148742550466,bajo,bajo
0,0,1,0,0,3,31,0,0.0,0,0,3.596228032808688,bajo,0,0.0870326200992895,0.1712459266350904,bajo,bajo
0,1,2,0,1,16,113,0,0.0,0,0,3.1167575721896856,bajo,0,0.0962372687840171,0.1458014548359749,bajo,bajo
0,1,1,0,0,11,201,0,0.0,6,0,3.399557149166016,bajo,0,0.099021035910379,0.1381062687872618,bajo,bajo
0,3,2,0,2,17,107,0,0.0,0,0,3.518130863561177,bajo,0,0.0680263547947866,0.2237850726808629,bajo,bajo
0,1,0,0,2,12,229,0,0.0,2,0,0.9190062571839592,bajo,0,0.136843346162261,0.0335538040986118,bajo,bajo
0,1,2,0,0,16,98,0,0.0,0,0,3.1167575721896856,bajo,0,0.0962372687840171,0.1458014548359749,bajo,bajo
0,1,2,0,0,3,186,0,0.0,3,0,1.7071051636589782,bajo,0,0.1068824060925379,0.1163750307190194,bajo,bajo
0,3,0,0,2,17,17,0,0.0,1,0,2.6976911769983034,bajo,0,0.0825953253714508,0.1835119700696637,bajo,bajo
0,2,1,0,0,12,59,0,0.0,5,0,2.414464259260142,bajo,0,0.1227783938339102,0.0724336457017372,bajo,bajo
0,0,0,0,0,8,185,0,0.0,5,0,2.714487038253868,bajo,0,0.096231484030415,0.1458174456689696,bajo,bajo
0,3,2,0,0,13,228,0,0.0,0,0,3.34105401167626,bajo,0,0.0772068281707468,0.1984074288491404,bajo,bajo
0,1,1,0,1,9,203,0,0.0,3,0,0.5946566358546714,bajo,0,0.1474461480135882,0.0042444081685606,bajo,bajo
0,0,0,0,2,3,65,0,0.0,3,0,2.07756845444939,bajo,0,0.0855924847635432,0.1752269023564242,bajo,bajo
0,0,0,0,0,19,62,0,0.0,3,0,1.999322338809576,bajo,0,0.0686390024375836,0.22209152671253,bajo,bajo
0,2,1,0,1,11,10,0,0.0,0,0,3.011523053105935,bajo,0,0.1114397177456191,0.1037772236968996,bajo,bajo
0,1,1,0,0,4,62,0,0.0,0,0,3.303049962391737,bajo,0,0.0999634711003821,0.1355010889008946,bajo,bajo
0,1,2,0,0,7,2,0,0.0,0,0,3.0870016113033905,bajo,0,0.1100335082932003,0.1076644178725001,bajo,bajo
0,2,2,0,2,10,100,0,0.0,2,0,1.0766101875692515,bajo,0,0.1282951463732246,0.0571836498336507,bajo,bajo
0,4,0,0,1,17,40,0,0.0,5,0,3.571729789406373,bajo,0,0.0378295984018908,0.3072581679374626,bajo,bajo
0,2,1,0,0,9,204,0,0.0,2,0,1.1341598121739178,bajo,0,0.1330997017134815,0.0439023854367495,bajo,bajo
0,1,0,0,2,17,196,0,0.0,1,0,2.2448757191744653,bajo,0,0.1078722362757016,0.1136388365367025,bajo,bajo
0,0,2,0,0,4,32,0,0.0,2,0,2.0822158416772134,bajo,0,0.1179546263306663,0.0857680184090222,bajo,bajo
6,1,3,6,1,7,308,0,85.714286,3,1,8.190316631013525,medio,1,-0.1327272869305646,0.7787297045086689,medio,medio
0,3,1,0,2,14,120,0,0.0,1,0,2.4950259658913687,bajo,0,0.1088900402094585,0.1108253143288993,bajo,bajo
0,1,1,0,0,7,41,0,0.0,3,0,0.9374828151054576,bajo,0,0.1439168717564063,0.0140004100837832,bajo,bajo
0,0,0,0,0,10,167,0,0.0,3,0,1.2761152667865074,bajo,0,0.1242250928278931,0.0684345260161284,bajo,bajo
0,4,0,0,1,16,138,0,0.0,0,0,3.948721538772348,bajo,0,0.0316220153531657,0.3244178311939236,bajo,bajo
0,0,1,0,2,6,1,0,0.0,1,0,2.487933339581728,bajo,0,0.1227721581575047,0.0724508830236475,bajo,bajo
0,0,1,0,2,4,208,0,0.0,0,0,3.508018030571125,bajo,0,0.1000552606815459,0.1352473543489991,bajo,bajo
6,1,4,1,3,9,132,1,66.666667,2,1,6.364213850366471,medio,1,-0.1289135041584306,0.7681872393351172,medio,medio
0,3,2,0,2,16,169,0,0.0,2,0,1.9918902058488728,bajo,0,0.1054279506311604,0.1203955916592204,bajo,bajo
0,3,1,0,0,15,232,0,0.0,3,0,1.7197221538095486,bajo,0,0.118147770024088,0.0852341100080858,bajo,bajo
1,1,4,5,3,1,176,0,100.0,0,1,11.006618821140997,alto,1,-0.1423230863542169,0.8052554369062781,medio,alto
0,0,2,0,0,3,71,0,0.0,1,0,2.800209269853902,bajo,0,0.1015220212470823,0.1311927783272364,bajo,bajo
0,0,0,0,0,13,47,0,0.0,3,0,1.3000011971775014,bajo,0,0.1157166508932437,0.0919544688489065,bajo,bajo
0,1,2,0,0,15,43,0,0.0,3,0,0.8564039738743949,bajo,0,0.1258349521530993,0.0639843811378437,bajo,bajo
0,2,1,0,1,8,157,0,0.0,2,0,1.2282095516585083,bajo,0,0.1284013152547508,0.0568901664857834,bajo,bajo
0,4,1,0,1,19,49,0,0.0,5,0,3.718850919258976,bajo,0,0.0294441188860262,0.3304382049352344,bajo,bajo
0,0,1,0,0,6,15,0,0.0,6,0,3.7501921784591135,bajo,0,0.0628153410995189,0.2381899126215814,bajo,bajo
0,1,0,0,2,19,152,0,0.0,2,0,1.803681582108713,bajo,0,0.0878301532270545,0.1690413004865719,bajo,bajo
0,1,0,0,0,5,108,0,0.0,3,0,1.3220458310723329,bajo,0,0.1246837576532368,0.0671666357778985,bajo,bajo
0,1,2,0,1,19,14,0,0.0,1,0,2.475099924802921,bajo,0,0.0830655200788124,0.1822122077016107,bajo,bajo
0,3,1,0,2,18,142,0,0.0,5,0,3.09982895760596,bajo,0,0.0785694407671788,0.1946407497535484,bajo,bajo
7,0,1,6,0,12,151,0,58.333333,1,1,8.86849887526372,medio,1,-0.1355731082088332,0.7865964272637015,medio,medio
0,4,0,0,0,19,197,0,0.0,0,0,4.136433481368409,bajo,0,0.0109711690055922,0.3815031035944372,bajo,bajo
0,0,0,0,2,19,70,0,0.0,2,0,2.156227886470782,bajo,0,0.0671143355783782,0.2263061734883995,bajo,bajo
0,2,1,0,2,12,212,0,0.0,0,0,3.0149265461866466,bajo,0,0.1091891072400414,0.1099986013400226,bajo,bajo
0,2,0,0,2,16,1,0,0.0,4,0,1.7143678445344948,bajo,0,0.1086100202578119,0.1115993753503355,bajo,bajo
0,2,1,0,2,11,193,0,0.0,1,0,1.9908623303295625,bajo,0,0.1318171256932965,0.0474478188903874,bajo,bajo
0,2,1,0,0,15,122,0,0.0,4,0,1.604640922473243,bajo,0,0.1254572103296542,0.0650285753817742,bajo,bajo
7,3,6,0,5,11,301,0,63.636364,2,1,8.348392094055876,medio,1,-0.103455373314181,0.6978131583123963,medio,medio
0,1,1,0,0,11,22,0,0.0,4,0,1.3140673823964844,bajo,0,0.1389626626542744,0.0276953633735564,bajo,bajo
0,1,0,0,0,8,160,0,0.0,4,0,1.4733322500004802,bajo,0,0.1317703127914003,0.0475772241075697,bajo,bajo
0,1,0,0,2,8,174,0,0.0,5,0,2.443847055789742,bajo,0,0.112449421678655,0.1009860923751562,bajo,bajo
0,0,0,0,0,5,88,0,0.0,0,0,3.4322743736047028,bajo,0,0.0846198912822092,0.1779154490088201,bajo,bajo
7,6,1,3,4,8,90,1,87.5,3,1,9.367121743944413,medio,1,-0.166280231787934,0.8714803339397671,alto,alto
0,1,0,0,2,19,1,0,0.0,0,0,3.3522960956930232,bajo,0,0.0618824021522939,0.2407688419806506,bajo,bajo
0,1,2,0,0,13,206,0,0.0,0,0,2.9874020849264014,bajo,0,0.1125598494165119,0.1006808362423064,bajo,bajo
0,2,0,0,1,13,69,0,0.0,5,0,2.4394940198318653,bajo,0,0.1070740212924545,0.1158453475428813,bajo,bajo
0,0,0,0,2,6,144,0,0.0,6,0,3.7528691346530936,bajo,0,0.0479251995102519,0.2793508304066965,bajo,bajo
0,1,2,0,1,9,129,0,0.0,1,0,1.9744830090619745,bajo,0,0.1349058924630574,0.0389095202915906,bajo,bajo
0,2,1,0,0,19,179,0,0.0,5,0,2.8702495376081067,bajo,0,0.0681713218487651,0.2233843392859127,bajo,bajo
0,1,1,0,2,18,15,0,0.0,6,0,3.6605196470260535,bajo,0,0.0590009932707023,0.2487339397850921,bajo,bajo
0,2,1,0,1,9,59,0,0.0,3,0,0.7964230004332581,bajo,0,0.1332499133635795,0.0434871543697389,bajo,bajo
0,2,0,0,2,11,133,0,0.0,3,0,0.6728340942258195,bajo,0,0.1305691129695544,0.0508977087929627,bajo,bajo
0,1,1,0,0,4,222,0,0.0,4,0,1.9617120382969124,bajo,0,0.1117978143004678,0.1027873350000799,bajo,bajo
0,1,1,0,2,16,207,0,0.0,4,0,1.6242840450071512,bajo,0,0.1216927676491027,0.075434649410825,bajo,bajo
0,1,0,0,2,14,54,0,0.0,0,0,3.018759269315113,bajo,0,0.1054778820563004,0.1202575658874195,bajo,bajo
0,1,2,0,0,19,187,0,0.0,3,0,1.6109646710374848,bajo,0,0.0848995104344172,0.1771424959199472,bajo,bajo
0,0,1,0,2,3,33,0,0.0,3,0,2.0727289539318186,bajo,0,0.101964763582539,0.1299689027340817,bajo,bajo
0,2,0,0,1,18,231,0,0.0,6,0,3.7013730606050497,bajo,0,0.0406300272589453,0.299516923755381,bajo,bajo
0,0,0,0,2,10,81,0,0.0,4,0,1.7897754017642342,bajo,0,0.1130783249639785,0.0992476108256826,bajo,bajo
